,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度
1602,三合街一段31~60號,14.65,10.0,4,4,72.02,2,2,1,1,16500000,229103,RPUOMLPJIIPFFEA48EA,1,1,0,109,704932.3076923076,45.07692307692307,221.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756
1603,文林北路80巷38弄1~30號,30.67,3.0,3,48,63.0,2,1,1,0,9300000,147619,RPPRMLPJIIPFFEA28EA,1,1,0,109,454212.3076923077,94.36923076923077,193.84615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1057865,121.5192821
1604,西安街一段313巷1~30號,31.5,4.0,4,49,80.25,3,2,1,0,11000000,137072,RPOQMLPJIIPFFEA08EA,1,1,0,109,421760.0,96.92307692307692,246.9230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1127886,121.5160945
1605,溫泉路65巷1~30號,5.96,12.0,4,43,61.81,2,2,1,1,9300000,150461,RPSNMLQJIIPFFEA18DA,2,1,0,109,462956.92307692306,18.338461538461537,190.1846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1354116,121.5047719
1606,大業路691~720號,14.57,14.0,4,22,149.85,3,2,2,1,20100000,134134,RPUPMLKMRHPFFEA09DA,1,1,1,109,412720.0,44.83076923076923,461.07692307692304,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1371978,121.500184
1607,紗帽路91~120號,23.36,10.0,4,43,224.64000000000001,2,2,2,1,15000000,66776,RPPRMLQKRHPFFEA56DA,1,1,1,109,205464.61538461538,71.87692307692308,691.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1440357,121.5379955
1608,磺港路121~150號,27.81,18.0,4,2,228.83999999999997,4,2,2,1,38888888,190847,RPROMLPKRHPFFEA98DA,1,1,1,109,587221.5384615385,85.56923076923076,704.1230769230768,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1609,磺港路121~150號,30.95,18.0,4,2,250.43,4,2,2,1,41230000,182465,RPTNMLPKRHPFFEA09DA,1,1,1,109,561430.7692307692,95.23076923076923,770.5538461538462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1610,義方街1~30號,31.93,7.0,4,37,248.93,3,2,2,0,26680000,107179,RPRNMLNJIIPFFEA77DA,1,1,0,109,329781.53846153844,98.24615384615385,765.9384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1407232,121.5025657
1611,光明路181~210號,5.45,14.0,4,16,50.35,0,0,0,1,8200000,162860,RPSNMLNJIIPFFEA87DA,1,1,0,109,501107.6923076923,16.76923076923077,154.92307692307693,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1357587,121.5029471
1612,承德路七段361~390號,23.87,23.0,4,26,180.78,3,2,2,1,25000000,138290,RPPNMLQJIIPFFEA97EA,1,1,1,109,425507.6923076923,73.44615384615385,556.2461538461538,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1181881,121.5023211
1613,中山北路七段219巷3弄271~300號,71.34,7.0,4,14,186.05,3,2,2,1,28380000,192818,RPSOMLQJIIPFFEA38EA,1,1,1,109,593286.1538461539,219.5076923076923,572.4615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1281062,121.5323757
1614,珠海路1~30號,5.8,14.0,4,22,44.839999999999996,1,1,1,1,7700000,171722,RPTOMLQJIIPFFEA48EA,1,1,0,109,528375.3846153846,17.846153846153847,137.96923076923076,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1377908,121.5015551
1615,清江路25巷1~30號,16.35,14.0,4,19,177.44,3,2,2,1,23600000,133003,RPXPMLRJIIPFFEA09EA,1,1,1,109,409240.0,50.307692307692314,545.9692307692308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1314859,121.5020285
1616,中央南路二段1~30號,8.99,19.0,4,6,87.96000000000001,1,1,1,1,8950000,101751,RPQNMLMJIIPFFEA57DA,1,1,1,109,313080.0,27.661538461538463,270.6461538461539,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1260487,121.5005871
1617,知行路293巷1~30號,15.0,11.0,4,12,88.72,2,1,1,1,10190000,114856,RPQNMLRJIIPFFEA08DA,1,1,1,109,353403.07692307694,46.15384615384615,272.9846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1218271,121.4671598
1618,翠宜路61~90號,75.1,4.0,4,25,203.39999999999998,2,2,3,1,19380000,95280,RPSNMLRJIIPFFEA28DA,1,2,1,109,293169.23076923075,231.07692307692304,625.8461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1433869,121.5042933
1619,大度路三段270巷61~90號,17.21,19.0,4,9,100.24,2,2,1,1,17000000,169593,RPQPMLQJIIPFFEA18DA,1,1,0,109,521824.6153846154,52.95384615384616,308.4307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.12453,121.4672714
1620,懷德街31~60號,85.0,2.0,3,50,155.94,0,0,0,0,39000000,250096,RPSPMLQJIIPFFEA38DA,1,2,0,109,769526.1538461539,261.53846153846155,479.8153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1120848,121.5193251
1621,東華街二段271~300號,79.73,16.0,4,27,304.05,3,2,3,1,50580000,166354,RPUPMLQJIIPFFEA58DA,1,1,1,109,511858.4615384615,245.32307692307694,935.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1204158,121.5068564
1622,中央南路二段1~30號,7.73,19.0,4,6,48.480000000000004,1,1,1,1,7800000,160891,RPTOMLRJIIPFFEA48DA,1,1,0,109,495049.23076923075,23.784615384615385,149.16923076923078,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1260487,121.5005871
1623,自強街31巷1~30號,34.44,5.0,4,33,101.95,3,2,2,0,15000000,147131,RPVOMLRJIIPFFEA68DA,1,1,0,109,452710.7692307692,105.96923076923076,313.6923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1104507,121.5128242
1624,石牌路一段166巷1~30號,12.59,9.0,4,7,70.65,2,2,2,1,14960000,211748,RPPNMLLJIIPFFEA37DA,1,1,1,109,651532.3076923076,38.738461538461536,217.3846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1124236,121.5151343
1625,中央北路三段241~270號,26.28,5.0,3,56,145.11,5,5,5,0,13500000,93033,RPXPMLOLRHPFFEA07DA,3,2,0,109,286255.3846153846,80.86153846153846,446.49230769230775,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1358467,121.4799329
1626,中央北路三段241~270號,26.28,5.0,3,56,145.11,5,5,5,0,13500000,93033,RPPQMLOLRHPFFEA98DA,3,2,0,109,286255.3846153846,80.86153846153846,446.49230769230775,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1358467,121.4799329
1627,公路391~420號,15.41,14.0,4,23,70.66,2,2,2,1,10500000,148599,RPWNMLSLQHPFFEA07DA,1,1,0,109,457227.6923076923,47.41538461538462,217.4153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23.0660159,120.1749142
1628,新民路31~60號,30.8,7.0,4,37,146.94,2,2,1,1,18800000,127943,RPQQMLRJIIPFFEA38DA,4,1,0,109,393670.7692307692,94.76923076923077,452.1230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.7564018,121.7575059
1629,中央北路四段583巷10弄1~30號,35.98,5.0,4,5,58.75,1,1,1,1,7650000,130213,RPSPMLRJIIPFFEA58EA,2,1,0,109,400655.3846153846,110.7076923076923,180.76923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.12478,121.465901
1630,承德路七段151~180號,29.77,13.0,4,7,243.51999999999998,4,2,2,1,43500000,178630,RPTPMLRJIIPFFEA68EA,2,1,1,109,549630.7692307692,91.6,749.2923076923076,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1130956,121.5084095
1631,石牌路二段315巷28弄1~30號,9.99,5.0,4,29,44.58,1,1,1,1,7000000,157021,RPVOMLMKIIPFFEA38EA,1,1,0,109,483141.53846153844,30.73846153846154,137.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1233097,121.5219929
1632,中和街493巷11弄31~60號,37.33,7.0,4,13,170.31,4,2,2,1,20000000,117433,RPOPMLMKIIPFFEA77EA,3,1,2,109,361332.3076923077,114.86153846153846,524.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1433858,121.4957542
1633,吉利街280巷27弄1~30號,45.75,4.0,4,49,119.31,3,2,2,0,17500000,146677,RPOOMLNKIIPFFEA77EA,1,1,0,109,451313.8461538461,140.76923076923077,367.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1178583,121.5100794
1634,知行路292巷4弄1~30號,34.09,5.0,4,40,159.72,3,2,2,0,19400000,121463,RPXNMLMKIIPFFEA48EA,1,1,0,109,373732.3076923077,104.8923076923077,491.44615384615383,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1215266,121.4683805
1635,石牌路一段33巷4弄1~30號,37.75,4.0,4,50,93.05,3,2,1,0,20400000,219237,RPOOMLMKIIPFFEA67EA,1,1,0,109,674575.3846153846,116.15384615384615,286.30769230769226,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1137013,121.5097525
1636,中央北路三段241~270號,24.05,5.0,4,39,80.32,5,4,2,0,6700000,83416,RPPOMLMKIIPFFEA77EA,2,1,0,109,256664.61538461538,74.0,247.1384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1358467,121.4799329
1637,奇岩路201巷1~30號,31.12,5.0,4,40,117.86999999999999,3,2,2,1,8500000,72113,RPRNMLKKIIPFFEA57DA,3,1,0,109,221886.15384615384,95.75384615384615,362.67692307692306,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1287362,121.508513
1638,行義路140巷1~30號,26.36,7.0,4,36,134.51999999999998,3,2,2,1,14800000,110021,RPXPMLMKIIPFFEA58DA,1,1,0,109,338526.1538461538,81.1076923076923,413.90769230769223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1296682,121.528044
1639,奇岩路211~240號,144.67,5.0,4,6,176.32999999999998,3,2,2,1,25330000,145519,RPQRMLSLPHPFFEA76DA,4,1,1,109,447750.7692307692,445.1384615384615,542.553846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.128295,121.5091877
1640,實踐街31~60號,29.25,4.0,3,51,95.28,4,0,4,0,12080000,126784,RPROMLSLRHPFFEA76DA,1,1,0,109,390104.6153846154,90.0,293.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1152293,121.5085421
1641,天母西路117巷61~90號,93.27,12.0,4,6,523.76,0,0,0,1,91250000,205818,RPXNMLQKRHPFFEA96DA,1,1,6,109,633286.1538461539,286.9846153846154,1611.5692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.121943,121.524729
1642,西安街一段293巷1~30號,26.25,4.0,4,49,74.89,2,2,1,0,12580000,167980,RPWPMLQLRHPFFEA17DA,1,1,0,109,516861.53846153844,80.76923076923076,230.43076923076922,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1122692,121.5164831
1643,承德路七段271~300號,32.73,11.0,4,26,187.79000000000002,8,0,8,1,31770000,169178,RPTOMLOLRHPFFEA56DA,1,1,0,109,520547.6923076923,100.7076923076923,577.8153846153847,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1161321,121.505077
1644,裕民二路61~90號,15.02,19.0,4,8,213.97,3,2,2,1,45000000,210310,RPUNMLNKIIPFFEA18DA,1,1,1,109,647107.6923076923,46.215384615384615,658.3692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1142414,121.5164232
1645,光明路151巷1~30號,13.6,27.0,4,7,186.27999999999997,3,2,2,1,28500000,152995,RPXPMLNKIIPFFEA78EA,1,1,1,109,470753.8461538461,41.84615384615385,573.1692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.135115,121.502039
1646,復興四路91~120號,117.09,6.0,4,30,321.53,3,2,2,0,24000000,74643,RPOOMLOKIIPFFEA87EA,1,1,0,109,229670.76923076922,360.2769230769231,989.3230769230768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1444722,121.5022779
1647,行義路154巷1~30號,35.93,7.0,4,40,194.64000000000001,4,2,2,1,15500000,79634,RPXOMLNKIIPFFEA68EA,1,1,1,109,245027.6923076923,110.55384615384615,598.8923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1305259,121.5299129
1648,行義路31~60號,35.96,14.0,4,19,168.21,3,2,3,1,8500000,50529,RPOOMLPKIIPFFEA97EA,1,1,2,109,155473.84615384616,110.64615384615385,517.5692307692308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.125326,121.5269477
1649,三合街一段61~90號,44.72,9.0,4,7,302.65,3,2,2,1,50000000,165207,RPVPMLOKIIPFFEA68EA,1,1,2,109,508329.23076923075,137.6,931.2307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.126853,121.5047017
1650,富貴一路3巷1~30號,44.58,4.0,4,45,102.75,3,2,2,0,22880000,222676,RPPNMLTJIIPFFEA18DA,2,1,0,109,685156.923076923,137.16923076923075,316.15384615384613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1145811,121.5239078
1651,珠海路1~30號,20.65,14.0,4,24,175.69,4,2,3,1,25500000,145142,RPUNMLOKIIPFFEA28DA,1,3,1,109,446590.7692307692,63.53846153846153,540.5846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1377908,121.5015551
1652,明德路1~30號,51.45,11.0,4,22,257.45,4,2,2,1,43800000,170130,RPQPMLNKIIPFFEA97DA,1,1,2,109,523476.92307692306,158.30769230769232,792.1538461538461,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.6158056,120.3893834
1653,稻香路121~150號,64.35,5.0,4,13,181.79,4,2,2,1,18300000,100666,RPQQMLNKIIPFFEA08DA,1,1,1,109,309741.53846153844,197.99999999999997,559.3538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1415126,121.4899603
1654,泉源路31~60號,11.19,13.0,4,21,46.54,1,1,1,1,6500000,139665,RPPOMLOKIIPFFEA87DA,1,1,0,109,429738.4615384615,34.43076923076923,143.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415
1655,自強街162巷1~30號,30.61,5.0,4,40,133.35,3,2,2,0,17400000,130484,RPOPMLNKIIPFFEA77DA,1,1,0,109,401489.23076923075,94.18461538461538,410.30769230769226,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1107764,121.5169121
1656,三合街一段31~60號,21.64,10.0,4,4,153.25,2,1,1,1,26140000,214697,RPPPMLOKIIPFFEA97DA,1,1,1,109,660606.1538461539,66.58461538461539,471.53846153846155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756
1657,珠海路1~30號,16.99,14.0,4,24,141.12,3,2,2,1,21000000,148810,RPQOMLPKIIPFFEA08DA,1,2,1,109,457876.92307692306,52.27692307692307,434.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1377908,121.5015551
1658,中央北路二段320巷2弄1~30號,47.0,,3,56,39.34,1,2,1,0,9850000,250381,RPSPMLOKIIPFFEA28DA,1,1,0,109,770403.0769230769,144.6153846153846,121.04615384615386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1385865,121.4896873
1659,石牌路一段71巷3弄1~30號,25.41,5.0,4,40,111.27,3,2,2,0,15500000,139288,RPSQMLOKIIPFFEA38DA,3,1,0,109,428578.4615384615,78.18461538461538,342.36923076923074,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1137724,121.511072
1660,榮華一路1~30號,55.44,5.0,4,25,257.35,5,3,3,1,41280000,160404,RPXOMLMKIIPFFEA58EA,1,1,1,109,493550.7692307692,170.58461538461538,791.8461538461539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1130576,121.5246558
1661,立農街一段385巷1~30號,41.64,4.0,4,46,108.12,3,2,1,0,12400000,114687,RPRNMLPKIIPFFEA18EA,4,1,0,109,352883.07692307694,128.12307692307692,332.67692307692306,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1198077,121.5085975
1662,中和街20巷1~30號,5.31,13.0,4,15,40.65,1,1,1,1,7150000,175892,RPQPMLQKIIPFFEA38EA,3,1,0,109,541206.1538461539,16.338461538461537,125.07692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.137912,121.5033661
1663,光明路211~240號,9.35,12.0,4,25,81.02,2,1,1,1,13700000,169094,RPPOMLSJIIPFFEA18DA,1,2,0,109,520289.23076923075,28.769230769230766,249.29230769230767,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.753321,121.1499647
1664,公路209巷38弄1~30號,51.41,4.0,3,51,93.43,3,2,2,0,10500000,112384,RPTQMLOKIIPFFEA48DA,2,1,0,109,345796.92307692306,158.18461538461537,287.4769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.127948,121.509487
1665,石牌路二段325巷1~30號,41.04,7.0,4,9,200.05,2,1,2,0,30000000,149963,RPPNMLLKIIPFFEA47DA,2,1,2,109,461424.6153846154,126.27692307692307,615.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1220889,121.523607
1666,光明路211~240號,7.26,10.0,4,44,52.629999999999995,2,1,1,1,6100000,115903,RPVOMLNKIIPFFEA38DA,1,1,0,109,356624.6153846154,22.338461538461537,161.93846153846152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22.753321,121.1499647
1667,中和街493巷5弄1~30號,30.99,5.0,4,41,108.16,3,2,2,0,14980000,138499,RPRPMLPKIIPFFEA28DA,9,1,0,109,426150.7692307692,95.35384615384615,332.79999999999995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.144439,121.495135
1668,磺港路121~150號,25.65,18.0,4,2,214.01999999999998,3,2,2,1,36300000,191356,RPOPMLPKRHPFFEA78DA,1,1,1,109,588787.6923076923,78.92307692307692,658.5230769230768,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1669,中央南路二段39巷1~30號,38.38,,2,82,15.0,2,1,1,0,7310000,487333,RPPPMLSLRHPFFEA66DA,2,1,0,109,1499486.1538461538,118.0923076923077,46.15384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1236286,121.5006916
1670,中央南路二段1~30號,8.95,19.0,4,6,87.88,1,1,1,1,9080000,103323,RPPNMLRKIIPFFEA08DA,1,1,1,109,317916.92307692306,27.538461538461537,270.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1260487,121.5005871
1671,承德路七段168巷1~30號,44.0,4.0,4,47,77.8,3,2,1,0,12500000,160668,RPPNMLTKIIPFFEA28DA,1,1,0,109,494363.0769230769,135.3846153846154,239.38461538461536,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.113937,121.5082125
1672,文化三路1~30號,38.95,8.0,4,26,144.25,3,2,2,1,20400000,141421,RPPOMLTKIIPFFEA38DA,1,1,0,109,435141.53846153844,119.84615384615385,443.8461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.0661915,121.3609073
1673,文林北路80巷90弄31~60號,26.17,3.0,3,49,50.74,2,2,1,0,6000000,118250,RPQPMLOKIIPFFEA08DA,1,1,0,109,363846.1538461538,80.52307692307693,156.12307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1066677,121.5204501
1674,中央南路二段1~30號,8.99,19.0,4,6,87.96000000000001,0,1,1,1,8200000,125367,RPRPMLTKIIPFFEA78EA,1,1,1,109,385744.6153846154,27.661538461538463,270.6461538461539,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1260487,121.5005871
1675,知行路331~360號,16.78,13.0,4,24,115.27,2,2,1,1,10560000,114388,RPWPMLTKIIPFFEA66EA,1,1,1,109,351963.07692307694,51.63076923076923,354.67692307692306,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1229016,121.4667519
1676,建民路151~180號,11.2,7.0,4,45,55.34,2,2,2,1,11200000,202385,RPOQMLTKIIPFFEA58EA,1,1,0,109,622723.0769230769,34.46153846153846,170.27692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1100627,121.5180402
1677,三合街一段82巷91~120號,16.22,9.0,4,6,125.39000000000001,2,2,1,1,18000000,193871,RPQQMLTKIIPFFEA78EA,1,1,1,109,596526.1538461539,49.9076923076923,385.81538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1290294,121.5043739
1678,新民路1巷1~30號,33.26,6.0,4,39,206.56,5,2,2,1,11600000,56158,RPRQMLTKIIPFFEA88EA,2,1,1,109,172793.84615384616,102.33846153846153,635.5692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1396125,121.5078433
1679,泉源路華南巷1~30號,34.85,5.0,4,40,135.36,3,2,2,0,10800000,79787,RPQRMLTKIIPFFEA88EA,1,1,0,109,245498.46153846153,107.23076923076923,416.49230769230775,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1413794,121.5069153
1680,尊賢街249巷1~30號,32.5,4.0,4,48,83.25,3,1,1,0,12500000,150150,RPWOMLSLIIPFFEA56EA,1,1,0,109,462000.0,100.0,256.15384615384613,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1175581,121.5066649
1681,懷德街61~90號,23.27,5.0,4,43,83.21,2,1,1,0,29000000,348516,RPVOMLKLIIPFFEA28EA,1,1,0,109,1072356.923076923,71.6,256.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.0325872,121.4775334
1682,承德路七段280巷6弄1~30號,33.0,5.0,4,43,100.26,3,2,1,0,12800000,127668,RPRPMLKLIIPFFEA97EA,1,1,0,109,392824.6153846154,101.53846153846153,308.4923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1162543,121.5061015
1683,中央北路三段211~240號,23.29,5.0,4,39,80.39,6,4,2,0,6400000,79612,RPTPMLKLIIPFFEA18EA,2,1,0,109,244960.0,71.66153846153846,247.35384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1366211,121.4816304
1684,三合街一段82巷91~120號,15.97,9.0,4,6,109.34,2,1,1,1,17550000,193128,RPUPMLKLIIPFFEA28EA,1,1,1,109,594240.0,49.13846153846154,336.4307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1290294,121.5043739
1685,大度路三段181~210號,16.91,14.0,4,19,167.62,4,2,2,1,18300000,125937,RPWPMLKLIIPFFEA48EA,3,1,1,109,387498.4615384615,52.03076923076923,515.7538461538461,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1226648,121.4693131
1686,清江路268巷1~30號,56.5,5.0,4,33,118.24000000000001,3,2,2,0,14180000,119926,RPPQMLNKIIPFFEA97DA,2,1,0,109,369003.07692307694,173.84615384615384,363.81538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.126011,121.5017933
1687,尊賢街243巷1~30號,37.75,4.0,4,48,110.63,3,2,2,0,14600000,131971,RPPOMLPKIIPFFEA97DA,1,1,0,109,406064.6153846154,116.15384615384615,340.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1169823,121.5071471
1688,三合街一段117巷38弄1~30號,39.58,9.0,4,3,245.48000000000002,3,2,2,1,45100000,205420,RPXNMLKLIIPFFEA28DA,1,1,1,109,632061.5384615385,121.78461538461538,755.323076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1253451,121.504026
1689,立農街二段241~270號,12.16,6.0,4,25,47.59,2,1,1,1,6000000,126077,RPQOMLTKIIPFFEA48DA,1,1,0,109,387929.23076923075,37.41538461538462,146.43076923076924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1189695,121.5143969
1690,行義路186巷1~30號,21.77,7.0,4,37,103.41,2,2,2,1,13800000,133449,RPPPMLTKIIPFFEA48DA,1,1,0,109,410612.3076923077,66.98461538461538,318.18461538461537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.132623,121.528973
1691,東華街二段340巷1弄31~60號,88.89,2.0,3,49,102.0,4,2,2,0,21500000,210784,RPSPMLTKIIPFFEA78DA,2,1,0,109,648566.1538461539,273.5076923076923,313.8461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1215853,121.5049606
1692,三合街一段118巷1~30號,32.01,8.0,4,4,206.3,3,2,2,1,35000000,206694,RPSNMLQKIIPFFEA28DA,1,1,1,109,635981.5384615385,98.49230769230768,634.7692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1270992,121.5040862
1693,三合街一段118巷1~30號,32.27,8.0,4,4,188.99,3,2,2,1,34500000,202947,RPTNMLQKIIPFFEA38DA,1,1,1,109,624452.3076923076,99.2923076923077,581.5076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1270992,121.5040862
1694,同德街1~30號,52.25,7.0,4,16,244.15,3,2,2,1,38500000,157690,RPVQMLKLIIPFFEA38DA,1,1,1,109,485200.0,160.76923076923077,751.2307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1253233,121.5282582
1695,復興一路31~60號,57.0,,3,56,34.34,5,2,2,0,5100000,148515,RPXNMLLLIIPFFEA38DA,1,1,0,109,456969.23076923075,175.3846153846154,105.66153846153847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.629075,120.30784
1696,三合街一段117巷61~90號,21.97,9.0,4,1,128.14,0,1,1,1,18860000,190492,RPUQMLNLRHPFFEA76DA,1,1,1,107,586129.2307692308,67.6,394.276923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
